"","iteration","lower_lin","est_lin","upper_lin","p_lin","logLik_lin","AIC_lin","lower_log","est_log","upper_log","p_log","logLik_log","AIC_log","p_log","p_lin_vs_log","lin_ci_width","log_ci_width","delta_logLik"
"2439",2439,-3.99954396710197e-06,8.36567460236759e-07,5.67267888757549e-06,0.734317307915471,3258.41824494569,-6461.6855536364,-0.00085644994759017,0.000575365453064018,0.00200718085371821,0.430524436843295,3259.05423634596,-6474.45217695501,0.430524436843295,0.529410370475318,9.67222285467745e-06,0.00286363080130838,-0.635991400270086
"2440",2440,-7.29098555238795e-06,-2.57148334969234e-06,2.14801885300327e-06,0.285203258956428,3290.34285177432,-6525.43736493265,-0.0022458568666158,-0.000848367132160656,0.000549122602294489,0.233803915946776,3290.98798966526,-6538.17588650403,0.233803915946776,0.524590200881721,9.43900440539122e-06,0.00279497946891029,-0.645137890942806
"2441",2441,-6.03491331644761e-06,-1.23976021883645e-06,3.5553928787747e-06,0.611988999599114,3269.54792003417,-6483.91092006155,-0.00153613697452544,-0.000117067229533838,0.00130200251545777,0.871417649552095,3269.43029241727,-6495.05809941002,0.871417649552095,0.889027049627946,9.59030619522231e-06,0.00283813948998321,0.117627616903064
"2442",2442,-5.35278876888029e-06,1.00665148960037e-06,7.36609174808102e-06,0.756130230682217,3270.31730626861,-6486.67703822862,-0.00178766883071838,-7.40949576257636e-05,0.00163947891546685,0.932390131622766,3270.10203944462,-6497.40380656566,0.932390131622766,0.806326264279318,1.27188805169613e-05,0.00342714774618523,0.215266823991442
"2443",2443,-5.42647472629053e-06,-4.61520406835111e-07,4.50343391262031e-06,0.855284432950305,3224.07442798102,-6393.103110429,-0.00149999121924912,-3.09129145972986e-05,0.00143816539005452,0.967068061873148,3224.05832577868,-6404.45114271829,0.967068061873148,0.984026745082707,9.92990863891084e-06,0.00293815660930364,0.0161022023371515
"2444",2444,-7.46138395497119e-06,-2.57522736085068e-06,2.31092923326982e-06,0.301240628064901,3244.94860025137,-6434.78737883182,-0.00218978367636647,-0.000743997075824127,0.000701789524718218,0.312796030396312,3244.92356164097,-6446.11736906698,0.312796030396312,0.975272255650497,9.77231318824101e-06,0.00289157320108469,0.0250386103989513
"2445",2445,-6.81100893218089e-06,-1.93337620095774e-06,2.94425653026541e-06,0.436820921186263,3247.27415029023,-6439.43161238352,-0.00199665139100362,-0.000551931600234269,0.00089278819053508,0.453588249979689,3247.37250594343,-6451.06666740151,0.453588249979689,0.906326508496376,9.7552654624463e-06,0.0028894395815387,-0.098355653208273
"2446",2446,-3.96787249634439e-06,8.4871163393164e-07,5.66529576420767e-06,0.729560300744619,3263.70467789936,-6472.24225038408,-0.00180309712650404,-0.000377942723469082,0.00104721167956587,0.602868030455859,3263.77871315522,-6483.77118968052,0.602868030455859,0.92863895329452,9.63316826055205e-06,0.00285030880606991,-0.0740352558650557
"2447",2447,-3.97481154771508e-06,8.73718185820689e-07,5.72224791935646e-06,0.723675315989892,3255.05583831077,-6454.97094881523,-0.000738078654629692,0.000696125348187726,0.00213032935100514,0.341055422141299,3255.44705977152,-6467.13234779293,0.341055422141299,0.676230380966149,9.69705946707153e-06,0.00286840800563483,-0.391221460752604
"2448",2448,-5.65088262929794e-06,-6.97921217017576e-07,4.25504019526279e-06,0.7821919252053,3227.2046301486,-6399.35379343101,-0.00166319434169529,-0.000196139607630246,0.00127091512643479,0.793081648105962,3227.52952837348,-6411.49102808558,0.793081648105962,0.722600892691919,9.90592282456074e-06,0.00293410946813008,-0.324898224880599
"2449",2449,-7.46459039851452e-06,-2.48339199906838e-06,2.49780640037776e-06,0.32811391141398,3220.25387090295,-6385.47540287287,-0.00172098285467326,-0.00024716502023462,0.00122665281420402,0.742132672170882,3219.83049889005,-6396.00813765157,0.742132672170882,0.6548349807317,9.96239679889228e-06,0.00294763566887728,0.423372012902746
"2450",2450,-3.74042928544801e-06,1.21447344568346e-06,6.16937617681494e-06,0.630606180058233,3226.69530649259,-6398.33673042748,-0.000811762809044739,0.000654141778574898,0.00212004636619454,0.381384630569443,3226.96101882167,-6410.24968001743,0.381384630569443,0.766659641469577,9.90980546226295e-06,0.00293180917523927,-0.265712329075541
"2451",2451,-4.13889947622248e-06,9.53655251021308e-07,6.0462099782651e-06,0.713316724280624,3190.88826165439,-6326.83231301164,NA,NA,NA,NA,NA,NA,NA,NA,1.01851094544876e-05,NA,NA
"2452",2452,-9.35170326182481e-06,-3.76096849111459e-06,1.82976627959563e-06,0.187083352409032,3227.86322179782,-6401.22439685431,-0.00246402145686284,-0.000999634684479391,0.000464752087904056,0.180673814040659,3228.21712630679,-6412.75564653992,0.180673814040659,0.701941993320291,1.11814695414204e-05,0.00292877354476689,-0.353904508968299
"2453",2453,-4.30775850499544e-06,7.17431010450711e-07,5.74262052589686e-06,0.779395325794565,3240.91513434049,-6427.15156347298,-0.00165207279352203,-0.000194332916444488,0.00126340696063305,0.793664102071669,3243.00202082313,-6442.65301972318,0.793664102071669,0.124072837995971,1.00503790308923e-05,0.00291547975415508,-2.08688648263751
"2454",2454,-6.94741080189976e-06,-2.15966220526256e-06,2.62808639137464e-06,0.376240437308791,3282.66565845316,-6510.23301032749,-0.00231148352428705,-0.000905003555684146,0.000501476412918754,0.206976526981553,3283.12553632024,-6522.436743747,0.206976526981553,0.631360750732808,9.5754971932744e-06,0.0028129599372058,-0.459877867076102
"2455",2455,-8.58137023883937e-06,-3.56972002521325e-06,1.44193018841288e-06,0.162480928440189,3220.04567244026,-6385.15058236338,-0.0033131031829602,-0.00161892451974061,7.52541434789744e-05,0.0610580225877755,3220.90945400351,-6398.74836175686,0.0610580225877755,0.421564889985801,1.00233004272523e-05,0.00338835732643918,-0.863781563245084
"2456",2456,-1.07240757591328e-05,-4.5943170184256e-06,1.53544172228156e-06,0.141645448564094,3277.92187403727,-6501.42432963217,-0.00314019399729511,-0.00128206450627329,0.000576064984748528,0.176031946899785,3277.86726568643,-6512.75594110533,0.176031946899785,0.946855910660534,1.22595174814143e-05,0.00371625898204363,0.0546083508461379
"2457",2457,-6.56318581169535e-06,1.5405070999927e-06,9.64420001168076e-06,0.709173298876283,3230.19481596274,-6406.80112063085,-0.00176008644135287,0.000230167286936708,0.00222042101522629,0.82050137573528,3229.79792802014,-6417.03962729119,0.82050137573528,0.672409369857041,1.62073858233761e-05,0.00398050745657916,0.396887942599733
"2458",2458,-3.46498658615267e-06,1.44411117788981e-06,6.35320894193228e-06,0.563859346932208,3238.84263607863,-6422.59422934896,-0.00145154497999451,1.32735904800602e-06,0.00145419969809052,0.998569767725586,3239.4817609282,-6435.39070421972,0.998569767725586,0.527754086214651,9.81819552808496e-06,0.00290574467808503,-0.639124849574728
"2459",2459,-7.46527469380538e-06,-2.60455606198461e-06,2.25616256983615e-06,0.293253344788407,3251.891423508,-6448.65233151432,-0.00296316222850008,-0.00152554871217865,-8.79351958572132e-05,0.0375646002324175,3253.57531753714,-6463.4360229901,0.0375646002324175,0.185649641549344,9.72143726364153e-06,0.00287522703264286,-1.68389402914818
"2460",2460,-8.35204329415906e-06,-3.27255694257114e-06,1.80692940901677e-06,0.206401419812338,3276.0631990692,-6497.21390961806,-0.0026671176587754,-0.00124463890139498,0.000177839855985445,0.0862810255888907,3276.61599657342,-6509.55961772717,0.0862810255888907,0.575338046359609,1.01589727031758e-05,0.00284495751476084,-0.552797504221871
"2461",2461,-5.40496382603249e-06,-5.54386298708139e-07,4.29619122861621e-06,0.822568250110737,3254.53015308662,-6453.92133101734,-0.00222235270928075,-0.000786571325125388,0.000649210059029969,0.282585761527665,3255.06383163172,-6466.40011913298,0.282585761527665,0.586443737284103,9.70115505464869e-06,0.00287156276831071,-0.533678545099519
"2462",2462,-3.55529604939251e-06,1.49264354611126e-06,6.54058314161502e-06,0.561842863674674,3277.76738744817,-6500.60487417241,-0.000241651990850138,0.00116716441393235,0.00257598081871484,0.10430951499014,3278.79461033569,-6513.75607430639,0.10430951499014,0.357999787009739,1.00958791910075e-05,0.00281763280956498,-1.02722288752648
"2463",2463,-5.90992018122652e-06,-1.01984163646815e-06,3.87023690829021e-06,0.682415623923526,3244.84744234865,-6434.58907828018,-0.00169951801219197,-0.000253614010728061,0.00119228999073585,0.730746777045863,3244.82473701856,-6445.92015322299,0.730746777045863,0.977550496045561,9.78015708951673e-06,0.00289180800292782,0.0227053300982334
"2464",2464,-9.53272370541142e-06,-4.21295778228561e-06,1.10680814084021e-06,0.120472969411138,3156.75785982269,-6258.95366438695,-0.00223025671754683,-0.00067711562962646,0.000876025458293908,0.392437266939738,3156.05443803177,-6268.72230550427,0.392437266939738,0.494888996568493,1.06395318462516e-05,0.00310628217584074,0.703421790917673
"2465",2465,-5.93102648355155e-06,-8.81977526689084e-07,4.16707143017338e-06,0.73180894604804,3253.42540967093,-6452.47331821868,-0.00179942548092407,-0.000247778132834652,0.00130386921525476,0.754050748359106,3253.62268162892,-6464.33425911942,0.754050748359106,0.820967334324444,1.00980979137249e-05,0.00310329469617883,-0.197271957989415
"2466",2466,-5.06408686556612e-06,9.51757587042438e-08,5.25443838297461e-06,0.971127154473231,3216.9460555552,-6379.46307576878,-0.00143633122024913,8.40269595990952e-05,0.00160438513944732,0.913649126414341,3217.05602861995,-6391.06506010411,0.913649126414341,0.895858265137311,1.03185252485407e-05,0.00304071635969645,-0.109973064750648
"2467",2467,-7.70147286333769e-06,-1.50390132890245e-06,4.69367020553279e-06,0.63402000220939,3202.10371382407,-6349.93645272222,-0.00167035604584618,-0.000176959376510996,0.00131643729282419,0.81616016711991,3202.57660122939,-6361.5530396538,0.81616016711991,0.623200236257329,1.23951430688705e-05,0.00298679333867036,-0.472887405322126
"2468",2468,-5.9270797808602e-06,-1.16419428069785e-06,3.59869121946449e-06,0.631547547853616,3278.3576509873,-6501.50333694728,-0.00221015525127222,-0.000801409056363251,0.000607337138545719,0.264515870505266,3278.86585687459,-6513.89845613568,0.264515870505266,0.601573902588042,9.52577100032469e-06,0.00281749238981794,-0.508205887294025
"2469",2469,-5.24596819508269e-06,-4.55461697293447e-07,4.3350448004958e-06,0.852021281481913,3270.80352858359,-6486.4182227781,-0.00159509996986387,-0.000176311563318484,0.0012424768432269,0.807373471856726,3270.96619953719,-6498.17526753274,0.807373471856726,0.849870789330373,9.5810129955785e-06,0.00283757681309077,-0.162670953605357
"2470",2470,-1.08042149856416e-05,-4.95185480178226e-06,9.00505382077089e-07,0.0971401091260937,3257.06109403293,-6459.64482876961,-0.00237477996302527,-0.000925497478437957,0.000523785006149359,0.210426160106815,3258.20592087101,-6472.80233349389,0.210426160106815,0.318279026825688,1.17047203677187e-05,0.00289856496917463,-1.14482683808183
"2471",2471,-4.02069265323213e-06,1.03378419791888e-06,6.0882610490699e-06,0.68821890422031,3258.68915066646,-6463.14127789886,-0.00165527013387676,-0.000182993379995708,0.00128928337388534,0.807337484702424,3258.6247171605,-6474.3882754772,0.807337484702424,0.937598456895542,1.0108953702302e-05,0.0029445535077621,0.0644335059632795
"2472",2472,-8.28582864600392e-06,-3.33964403031145e-06,1.60654058538102e-06,0.185463762315254,3229.01962618479,-6402.97831725167,-0.00199139794706123,-0.000527077697843526,0.000937242551374181,0.480106988300768,3228.38604605166,-6413.09470637984,0.480106988300768,0.530688460597403,9.89236923138495e-06,0.00292864049843542,0.633580133124269
"2473",2473,-3.95088007981439e-06,9.77985460005155e-07,5.9068509998247e-06,0.697061688723413,3233.58186177059,-6412.08875054483,-0.00120490339751361,0.00025469838683719,0.00171430017118799,0.732079621089769,3233.98385892291,-6424.38486175504,0.732079621089769,0.668982650737475,9.8577310796391e-06,0.0029192035687016,-0.401997152318017
"2474",2474,-6.75911478603416e-06,-1.85256222984862e-06,3.05399032633692e-06,0.458881104753903,3239.53602606887,-6423.97914272997,NA,NA,NA,NA,NA,NA,NA,NA,9.81310511237108e-06,NA,NA
"2475",2475,-4.06072637034944e-06,7.8303832191501e-07,5.62680301417946e-06,0.751113680000496,3256.35852128301,-6457.5725195738,-0.00170099019201479,0.000250430154747499,0.00220185050150979,0.801205381213437,3256.28400294881,-6469.82360245545,0.801205381213437,0.928190456276807,9.68752938452889e-06,0.00390284069352458,0.0745183341964548
"2476",2476,-7.57089371009153e-06,-2.74247518208974e-06,2.08594334591206e-06,0.265267564143431,3260.50705924392,-6465.85687832063,-0.002445286778351,-0.00100947010050008,0.000426346577350829,0.167983315145144,3260.93178454299,-6478.14354000276,0.167983315145144,0.653949400963214,9.65683705600359e-06,0.00287163335570183,-0.424725299075817
"2477",2477,-4.53649637431738e-06,3.2933678144524e-07,5.19516993720786e-06,0.894354302940863,3250.41294271557,-6445.69944891834,-0.00092163754085175,0.000517920326883507,0.00195747819461876,0.480313910496269,3250.65189880858,-6457.5580199337,0.480313910496269,0.787449456147215,9.73166631152524e-06,0.00287911573547051,-0.238956093012348
"2478",2478,-2.53019396831483e-06,2.42319095748392e-06,7.37657588328267e-06,0.33726610461496,3227.10357886624,-6399.15207201915,-0.00104093281346529,0.000425060404292129,0.00189105362204954,0.569468452643391,3226.80386778324,-6409.9338055581,0.569468452643391,0.74103228658196,9.9067698515975e-06,0.00293198643551483,0.299711082999693
"2479",2479,-8.44850341546196e-06,-3.51458067525473e-06,1.41934206495251e-06,0.162454093103838,3258.75694936229,-6462.68935861559,-0.00230907677703096,-0.000833922640142791,0.000641231496745376,0.267522542709736,3258.37128501451,-6473.37646916645,0.267522542709736,0.67999873046062,9.86784548041448e-06,0.00295030827377633,0.385664347783404
"2480",2480,-6.34275362390549e-06,-1.55974953489512e-06,3.22325455411525e-06,0.522334324219303,3272.94092222234,-6490.68684647695,-0.00184548824369251,-0.000430337842456999,0.000984812558778512,0.550786319317429,3272.91492339291,-6502.0144005842,0.550786319317429,0.974336230138482,9.56600817802074e-06,0.00283030080247102,0.0259988294283175
"2481",2481,-5.65597412071244e-06,-8.14059230622514e-07,4.02785565946741e-06,0.741504586044207,3256.84534780678,-6458.54454600733,-0.00147412592961669,-4.06216058463363e-05,0.00139288271792401,0.955661616243971,3257.66745401739,-6471.67028418678,0.955661616243971,0.439504988901754,9.68382978017986e-06,0.0028670086475407,-0.822106210609036
"2482",2482,-8.3470976439531e-06,-3.41442905237969e-06,1.51823953919371e-06,0.174639665758974,3232.57448022795,-6410.07709779911,-0.00236383331338407,-0.000904100033166183,0.000555633247051699,0.224476300792853,3232.39007655206,-6421.0891339361,0.224476300792853,0.831600039182576,9.86533718314681e-06,0.00291946656043576,0.184403675881185
"2483",2483,-7.0298725133873e-06,1.2188537833673e-06,9.46758008012191e-06,0.771886471887958,3263.54345772329,-6473.45601521054,-0.00158136182986755,0.000719097615328349,0.00301955706052425,0.53971412604063,3263.52229584563,-6484.67780017084,0.53971412604063,0.979060463731407,1.64974525935092e-05,0.0046009188903918,0.0211618776525029
"2484",2484,4.51437173195801e-07,5.55473944227696e-06,1.06580417113581e-05,0.0329306676169236,3188.13808706087,-6321.34041889805,-0.000551733411838833,0.000969629692275828,0.00249099279639049,0.211317750142559,3187.15849233904,-6330.84518157593,0.211317750142559,0.375463235072218,1.02066045381623e-05,0.00304272620822932,0.979594721833109
"2485",2485,-6.38636598325361e-06,-1.63775362065166e-06,3.1108587419503e-06,0.498658676462114,3282.27754878349,-6509.33111675299,-0.00169426447467642,-0.000291747296260413,0.0011107698821556,0.683187839717514,3284.54260458126,-6525.40447737153,0.683187839717514,0.103824241217998,9.49722472520391e-06,0.00280503435683202,-2.2650557977704
"2486",2486,-4.58270915500433e-06,6.52747096824404e-07,5.88820334865314e-06,0.806751936575038,3229.01778205144,-6403.24348191325,-0.00105685722923069,0.000410879684378599,0.00187861659798788,0.582863186202665,3229.19190160541,-6414.76083995539,0.582863186202665,0.840196442838453,1.04709125036575e-05,0.00293547382721857,-0.174119553963919
"2487",2487,-1.00794954267511e-05,-3.43588378483813e-06,3.20772785707484e-06,0.310382790222631,3231.8478461785,-6409.52886344972,-0.00207446490886058,-0.000614362461263742,0.000845739986333092,0.409142901043823,3232.05731269445,-6420.42452287535,0.409142901043823,0.811016795107028,1.32872232838259e-05,0.00292020489519367,-0.209466515947952
"2488",2488,-8.95502542025185e-06,-3.73748439387618e-06,1.48005663249948e-06,0.160109869409772,3252.46951553022,-6450.14688968731,-0.00163116344833651,-0.000191774724769867,0.00124761399879677,0.793781580251919,3251.77192981731,-6459.82599409184,0.793781580251919,0.497785651688133,1.04350820527513e-05,0.00287877744713328,0.69758571291095
"2489",2489,-7.07458785400039e-06,-2.16542760060361e-06,2.74373265279318e-06,0.386889060943879,3238.81727131955,-6422.5435539366,-0.00180446679519699,-0.00035158433746477,0.00110129812026745,0.634955040169059,3238.55400481922,-6433.39830965896,0.634955040169059,0.76853705464168,9.81832050679357e-06,0.00290576491546443,0.263266500325699
