subject_id,session_id,run_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,metadata_AccelNumReferenceLines,metadata_AccelerationFactorPE,metadata_AcquisitionMatrix,metadata_DeviceSerialNumber,metadata_EchoTime,metadata_EchoTrainLength,metadata_FlipAngle,metadata_ImageType,metadata_ImagingFrequency,metadata_InPlanePhaseEncodingDirection,metadata_InversionTime,metadata_MRAcquisitionType,metadata_MagneticFieldStrength,metadata_ManufacturerModelName,metadata_NumberOfAverages,metadata_NumberOfPhaseEncodingSteps,metadata_PatientPosition,metadata_PercentPhaseFieldOfView,metadata_PercentSampling,metadata_PhaseEncodingDirection,metadata_PixelBandwidth,metadata_ProtocolName,metadata_ReceiveCoilName,metadata_RepetitionTime,metadata_ScanOptions,metadata_ScanningSequence,metadata_SequenceName,metadata_SequenceVariant,metadata_SoftwareVersions,metadata_TotalScanTimeSec,metadata_TransmitCoilName,metadata_VariableFlipAngleFlag,qc_type,qi1,qi2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,spacing_x,spacing_y,spacing_z,summary_mean_bg,summary_mean_csf,summary_mean_gm,summary_mean_wm,summary_p05_bg,summary_p05_csf,summary_p05_gm,summary_p05_wm,summary_p95_bg,summary_p95_csf,summary_p95_gm,summary_p95_wm,summary_stdv_bg,summary_stdv_csf,summary_stdv_gm,summary_stdv_wm,wm2max
sub-10492,0,0,0.527174711227,1.24889528751,0.473755247834,327.441864014,3.09189,3.12967,3.28978,2.87083,0.176843837176,0.446136735761,0.377019427063,1.01288247108,0.390910845995,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249567,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00137785694573,0.00180370293131,79738.734375,124912.53125,59908.8007812,176,256,256,1.71711067515,9.39558341036,8.79183282351,15.262804385,1.0,1.0,1.0,257.574584961,83.1664047241,167.761672974,288.281433105,90.0,29.2499980927,20.4000015259,70.8000869751,397.0,142.0,274.0,413.0,92.4009857178,35.6173973083,77.942779541,112.680595398,0.790178571429
sub-10506,0,0,0.538544595242,0.929436087608,0.537529734968,447.51361084,3.18812,3.20887,3.36966,2.99685,0.180883143698,0.431369219516,0.387747636786,1.06138253212,0.373364344239,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249310,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00104131433631,0.00221717385005,91113.8984375,168781.4375,79770.484375,176,256,256,2.31793642914,9.1904533105,8.91526842079,15.2374155227,1.0,1.0,1.0,216.428939819,73.8959197998,139.560302734,235.150558472,87.0,26.3199996948,23.8000614166,59.5400924683,328.0,125.0,234.0,344.0,72.9930801392,31.3060340881,65.6359786987,91.871925354,0.571428571429
sub-10517,0,0,0.490160673857,1.31607055664,0.493099781734,492.854217529,3.1948,3.23332,3.33235,3.02643,0.162102305269,0.445589369574,0.392308325157,1.06620001793,0.379571402073,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249444,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0012920374545,0.00202841998627,88676.171875,182292.0,73025.1640625,176,256,256,2.51631339067,8.44410529662,9.31159716748,16.9743728151,1.0,1.0,1.0,257.14855957,85.9080352783,161.007522583,283.860046387,116.0,29.5500011444,24.400056839,74.7100830078,390.0,147.999908447,266.0,406.0,85.1692428589,39.5959281921,74.7001419067,107.129951477,0.724789915966
sub-10524,0,0,0.512388288975,1.21435987949,0.469296146654,481.974121094,3.10325,3.16014,3.24376,2.91537,0.1814912163,0.437658389647,0.380850394052,1.02193117142,0.351752653718,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249984,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0021489472208,0.00210466243841,73040.3515625,127274.734375,54295.65625,176,256,256,2.17549604925,9.21237227342,9.72561883125,17.7889881711,1.0,1.0,1.0,282.683074951,95.7085266113,186.199127197,314.684356689,107.0,33.7999992371,28.3100700378,85.8601303101,423.0,165.0,307.0,440.0,95.5412750244,42.8923072815,86.7248382568,114.714927673,0.76
sub-10525,0,0,0.552547156811,1.10154747963,0.501779932889,343.705200195,3.25829,3.24692,3.39943,3.13396,0.170447466052,0.418677805468,0.41087472848,1.03638911247,0.44197704792,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249366,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00331782296999,0.00233529709383,87071.9609375,157874.078125,69927.765625,176,256,256,2.62584944785,9.28369267382,8.99297848777,15.0693933417,1.0,1.0,1.0,249.09928894,87.1006851196,156.287567139,271.738006592,112.0,29.2600002289,26.5600833893,73.1500701904,372.0,148.443917847,267.0,387.0,80.730140686,38.5128631592,74.6505661011,100.406646729,0.744874715262
sub-10530,0,0,0.5222838521,1.08516335487,0.493838055229,480.759277344,3.17263,3.2728,3.29786,2.95872,0.146656427176,0.453252859857,0.400090712967,0.977438509464,0.430418911576,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249351,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00114862417017,0.00213633907,74683.328125,142813.5625,64580.9765625,176,256,256,2.44539317541,9.77181851538,9.2907427169,15.6550164599,1.0,1.0,1.0,249.552490234,85.0118103027,160.47718811,267.471710205,119.0,26.2879997253,24.510061264,67.5000991821,370.0,149.379901123,268.0,385.0,77.8810119629,39.3906974792,74.169418335,101.78780365,0.745995423341
sub-10565,0,0,0.52052283287,1.2335921526,0.479166942862,398.21282959,3.06868,3.14339,3.17627,2.89427,0.163253845671,0.471039622093,0.365706532236,1.02183413506,0.43117569685,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249849,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000929447862239,0.00225906671491,79636.171875,135646.25,62707.3554688,176,256,256,2.06471165641,9.49275635543,8.79092046999,14.8152933981,1.0,1.0,1.0,252.569473267,83.7337036133,164.745147705,277.639190674,103.0,25.5199985504,21.9099998474,64.4801025391,390.0,147.279937744,272.0,406.0,87.7297897339,44.2216339111,75.8483200073,112.825889587,0.763796909492
sub-10570,0,0,0.503776073456,1.17626130581,0.494027619106,604.982543945,3.19512,3.23011,3.35311,3.01159,0.174339424581,0.41560908121,0.410051494209,1.1237398386,0.338065892458,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249500,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00231211582222,0.0015839102136,87281.7109375,166011.34375,68729.6953125,176,256,256,2.18110025309,8.23568141206,9.2127435701,17.2214490452,1.0,1.0,1.0,205.779006958,68.5450515747,128.643600464,228.935089111,83.0,25.7600002289,19.9799995422,66.1200866699,307.0,117.0,216.0,319.0,68.5903320312,28.9055461884,61.3781204224,80.9480895996,0.619047619048
sub-10575,0,0,0.545324265957,1.07302737236,0.516472335825,274.846313477,3.19182,3.25115,3.38346,2.95607,0.166843670974,0.443913912217,0.389242416809,1.06365358829,0.492267549038,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249337,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00286281558292,0.00217127090946,97840.4609375,172625.640625,79331.5078125,176,256,256,2.34822703523,9.26062625281,8.63013036201,14.281537798,1.0,1.0,1.0,243.878845215,83.3180847168,153.230010986,264.59564209,108.0,26.8800010681,21.6899986267,63.550075531,375.0,143.549911499,263.0,392.0,82.1743621826,37.5931663513,73.9874191284,105.918327332,0.61320754717
sub-10624,0,0,0.511074244976,1.06952440739,0.522409327919,431.777954102,3.1641,3.18724,3.29945,3.01228,0.16948475151,0.434931192783,0.395584055707,1.03854835033,0.394303375483,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249570,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00110025177855,0.00219264218139,97920.828125,192078.578125,83169.9921875,176,256,256,2.31368252608,8.47468375339,9.14378431605,16.6429866687,1.0,1.0,1.0,229.255752563,76.6380157471,144.256896973,250.854782104,96.0,26.6000003815,21.9599990845,63.8400878906,350.0,134.0,246.0,366.0,77.7912139893,34.9015007019,69.0453262329,96.4064865112,0.588803088803
sub-10629,0,0,0.528043150902,0.959303379059,0.526272788274,455.331268311,3.20936,3.21817,3.44298,2.98342,0.172894566774,0.422503336995,0.404602096231,1.13347387314,0.422890877724,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249587,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00113684063243,0.00224607703663,91529.9609375,190929.453125,79266.34375,176,256,256,2.95847627777,8.8398041477,9.19440748431,15.7849420275,1.0,1.0,1.0,244.88911438,86.8247528076,152.196960449,264.312927246,117.0,31.1600036621,27.5400733948,72.020111084,367.0,148.0,261.0,384.0,77.7937088013,37.7737693787,73.0224838257,99.3014144897,0.623046875
sub-10631,0,0,0.507685065269,1.24754738808,0.470692730226,673.930175781,3.35242,3.41762,3.57618,3.0827,0.176841866785,0.410314414349,0.412843718867,0.975414633751,0.34461068213,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249822,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00126459629319,0.00182573418657,72802.6875,150438.21875,56555.4296875,176,256,256,2.64801407743,8.4757672615,10.065940276,19.0740394891,1.0,1.0,1.0,350.259399414,120.798980713,215.950149536,388.36819458,154.0,47.2600059509,38.000087738,117.320159912,520.0,202.0,370.0,539.0,113.278320312,49.0807189941,104.097496033,134.672241211,0.771285475793
sub-10638,0,0,0.535164952278,1.08622026443,0.497980768639,564.928222656,3.12265,3.17867,3.27606,2.92395,0.186757491931,0.406593396417,0.406649111652,1.07153582573,0.310478901863,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249832,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000477604007361,0.00211463147859,78116.609375,149973.265625,64814.234375,176,256,256,2.36598861863,8.04610200947,8.76509611566,15.8831977189,1.0,1.0,1.0,229.619338989,78.1777267456,142.245925903,254.675506592,93.0,29.710004425,22.0800685883,72.8500823975,344.0,133.0,244.0,357.0,77.4378890991,32.6218681335,69.9992294312,91.5934371948,0.567717996289
sub-10674,0,0,0.497726470232,1.2805659771,0.469141418676,607.939086914,3.13106,3.21752,3.28627,2.90302,0.155816099084,0.435866003839,0.408317897077,0.986839711666,0.333844453096,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249431,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00138833970843,0.00194921100505,74867.9140625,146954.90625,62762.7617188,176,256,256,2.05760219068,8.60716641256,9.5734183555,18.0554864632,1.0,1.0,1.0,312.437286377,101.67829895,198.35899353,342.027893066,130.0,35.8400039673,29.0399990082,92.8201446533,464.0,178.0,331.0,482.0,102.116493225,45.6351242065,93.021987915,124.84841156,0.674836601307
sub-10678,0,0,0.519061148167,1.17932844162,0.488513149334,354.018585205,3.14169,3.21858,3.31926,2.90258,0.16981716632,0.428480878089,0.401701955591,1.04446101189,0.441753655672,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227762,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00141112755548,0.00201438545845,84926.34375,158605.578125,65091.6875,176,256,256,2.41524466815,8.61548938981,9.26832802908,16.7742500293,1.0,1.0,1.0,259.850280762,85.8826751709,163.432403564,285.972290039,107.0,29.1499977112,21.2800521851,77.7600860596,397.0,150.0,283.0,415.0,88.2049560547,38.8852615356,80.0329971313,106.346717834,0.712215320911
sub-10680,0,0,0.5048584342,1.27629673481,0.476841743857,595.071594238,3.32256,3.33999,3.48692,3.14943,0.157093240515,0.430835448412,0.412071311073,0.97880923748,0.404399770498,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249360,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000674506656069,0.00213444267456,85689.40625,177245.484375,68265.53125,176,256,256,2.8777029485,8.67422196735,9.49633704747,16.9370862266,1.0,1.0,1.0,263.828155518,89.7764358521,161.603088379,289.000457764,128.0,31.2000026703,25.4100551605,78.900100708,397.0,156.619903564,278.0,413.0,85.1724319458,42.5513687134,77.331817627,106.470649719,0.684418145957
sub-10686,0,0,0.49814081192,1.06145250797,0.502268095239,633.371276855,4.04553,4.22213,3.99509,3.92526,0.195849650886,0.41061598246,0.393534366653,0.965881705284,0.373909115791,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249301,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00226269087298,0.0129193832682,64228.5,142913.65625,50974.9648438,176,256,256,3.23434574331,8.34181331055,10.6477167506,20.3669911981,1.00000500679,1.0,1.0,198.908187866,73.6895980835,123.462608337,220.121170044,93.594071579,34.6446899414,29.2870937347,74.4522476196,300.102864075,122.280470276,218.635461426,312.85949707,63.7052001953,27.4979572296,60.8995056152,75.2573318481,0.599408234412
sub-10696,0,0,0.493893414736,1.22699558735,0.48953159541,489.464050293,3.20095,3.26857,3.28689,3.05276,0.160631649906,0.441488602077,0.397879748017,0.957849860191,0.366726997495,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249644,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00174965039191,0.00208597797753,88980.078125,174074.90625,69774.90625,176,256,256,2.40470505361,8.53806572779,9.64209737683,17.9835213491,1.0,1.0,1.0,273.631164551,90.0150604248,172.250259399,301.477325439,119.0,30.8800029755,23.9700698853,82.440071106,414.0,156.0,292.0,432.0,90.6343231201,40.4724731445,81.9919281006,111.292457581,0.658802177858
sub-10697,0,0,0.497757971287,1.12910413742,0.505408914045,666.813110352,4.35942,4.33296,4.61082,4.14689,0.224036463439,0.406634888972,0.369328647589,0.916788876057,0.364192640781,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227688,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00904099324185,0.00925326274732,82910.9921875,172838.765625,62541.4257812,176,256,256,3.11000475512,8.40749041855,11.0756389032,21.709421536,0.99999576807,1.0,1.0,241.684631348,91.5819549561,154.445266724,273.565612793,99.5681564331,45.2573486328,38.858013916,94.7270675659,371.90770874,151.488168335,271.869549561,388.971624756,82.7856674194,33.6941299438,74.8987960815,93.787437439,0.614064863249
sub-10704,0,0,0.490371435881,1.19187891483,0.490020429722,450.249389648,3.92949,3.95427,3.96168,3.87312,0.198630259145,0.429864186019,0.371505554837,0.845638811588,0.338507986069,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227693,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00493285535869,0.0125143083909,77882.890625,159770.75,59960.3476562,176,256,256,2.67614813797,9.07791529567,11.066854823,21.4465010352,1.00000047684,1.0,1.0,244.841537476,87.7600784302,161.351715088,273.697021484,97.9938446045,38.0178401947,36.2235984802,88.3618598938,371.168408203,150.64402771,274.255172729,387.443884277,82.2415847778,35.6289978027,75.0104522705,96.0014877319,0.718852848353
sub-10707,0,0,0.555449187756,0.967380046844,0.534372506154,504.967529297,3.19395,3.2366,3.36297,2.99346,0.131943738119,0.464729617287,0.403326644594,0.996833324432,0.54287570715,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227449,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0021147595716,0.00215966366801,94230.96875,188829.046875,94004.0859375,176,256,256,1.61933679067,9.48582663362,8.3095094188,13.8233648321,1.0,1.0,1.0,236.34185791,74.5654067993,151.998245239,249.341094971,103.0,22.4399986267,22.6599979401,53.2800941467,368.0,136.299957275,257.0,387.0,80.4498901367,37.7512741089,70.0793533325,105.207633972,0.635051546392
sub-10708,0,0,0.491303116083,0.910827875137,0.562783887372,503.566741943,4.28866,4.31414,4.48706,4.07484,0.209990923655,0.420750251968,0.369258824377,1.00181102753,0.334106037021,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227640,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00999686810398,0.0149680208631,79602.34375,181200.96875,63135.390625,176,256,256,3.2547625939,8.658792469,10.6730958058,20.1057323545,1.00000202656,1.0,1.0,187.544006348,69.8931655884,120.030960083,209.789306641,82.3827308655,32.3152175903,31.3958681107,69.7144470215,283.172483826,115.859307861,202.967047882,293.726872253,61.4225578308,26.4114933014,55.2520751953,73.479019165,0.507706630738
sub-10719,0,0,0.508562445641,1.2342787981,0.466882142631,546.58190918,3.32023,3.34756,3.50304,3.12126,0.164584565442,0.459870713409,0.375544721149,1.01334178448,0.406898409128,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227587,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00031968690627,0.00203523411805,77862.8359375,159782.109375,66168.6640625,176,256,256,2.6259482628,9.1169567729,9.54119152694,16.8806695451,1.0,1.0,1.0,299.47052002,103.744415283,190.430557251,324.199584961,144.0,35.6800041199,33.0600814819,84.780128479,453.0,180.0,318.0,473.0,96.2445297241,46.9756317139,88.0880813599,126.894050598,0.709734513274
sub-10724,0,0,0.486996859312,1.43237674236,0.45307252028,646.626525879,3.08159,3.21851,3.15619,2.88075,0.159993933125,0.469954651683,0.370051415193,1.00625658035,0.340644037724,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227770,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000981022567305,0.00184530192343,82506.7109375,157829.234375,65008.703125,176,256,256,2.54558245288,8.59007972358,9.48102800403,17.3074218356,1.0,1.0,1.0,322.384979248,109.41027832,207.565216064,355.05557251,145.0,35.8500022888,29.4400313377,91.1401062012,489.0,190.0,342.0,510.0,106.93788147,59.820148468,95.3545074463,136.606460571,0.690363349131
sub-10779,0,0,0.495849937201,1.15392196178,0.471914639173,608.035400391,3.84359,3.90622,3.83521,3.79023,0.196378959335,0.443063660643,0.360557380022,0.954828262329,0.321388930082,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227546,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0067538000887,0.0088479377714,71068.1796875,138249.078125,54663.578125,176,256,256,2.82845645265,9.5449074479,10.5695130002,19.3351750999,1.000005126,1.0,1.0,263.67288208,97.1123352051,174.049957275,291.906036377,114.714785004,39.8590898514,39.6609491348,89.5881134033,393.810443115,165.784799194,286.730654907,409.729681396,85.1996231079,39.1634521484,78.192779541,105.960517883,0.675859780893
sub-10785,0,0,0.493187993765,1.21440517902,0.474222756209,415.259765625,3.92692,4.08045,3.82257,3.88234,0.197800497492,0.429735081512,0.372464420996,0.910608291626,0.259456652403,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227745,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00610215295137,0.00582049610125,69928.3203125,157121.765625,59493.8359375,176,256,256,2.92761248298,8.24161346519,10.7047523386,20.9450310677,1.00000011921,1.0,1.0,247.442138672,90.8322067261,155.132568359,275.01473999,112.634236526,42.1236099243,36.4162082672,91.1344642639,366.33691864,149.88986969,262.765921021,380.915901184,78.49584198,34.5320625305,72.4836807251,95.2674865723,0.732096136962
sub-10788,0,0,0.514657795429,0.984179019928,0.510936752315,476.364624023,4.24319,4.24606,4.44901,4.04415,0.210281030142,0.40539349792,0.384325471938,0.982183694839,0.25614105463,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227619,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00773348205325,0.013964659574,68874.8828125,152578.796875,55451.9492188,176,256,256,3.62488388303,8.91097657599,11.6994456936,22.5624766219,1.00000357628,1.0,1.0,174.644866943,68.6662521362,110.170288086,191.231582642,83.7377868652,33.590650177,30.3787493706,71.1474029541,251.813456726,112.679432297,188.657306671,260.806106567,51.6455039978,24.6305828094,52.0112533569,61.6461410522,0.617608187317
sub-10844,0,0,0.519993424416,1.1220921278,0.510654316284,443.750091553,3.33533,3.32551,3.4984,3.18925,0.165129132081,0.40615491535,0.42871595257,1.02221810818,0.423688465357,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227095,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00121199397749,0.00213410549639,89285.8359375,179174.546875,69532.0,176,256,256,2.46764846493,8.61699689358,9.31208028962,16.8515955103,1.0,1.0,1.0,252.92376709,85.5847625732,154.520309448,279.167907715,114.0,30.9400024414,27.2000637054,80.8500747681,380.0,146.939926147,267.0,395.0,82.7982254028,37.4287605286,74.493522644,98.6863632202,0.668016194332
sub-10855,0,0,0.517009079456,1.02079284191,0.508899471131,485.116424561,4.31508,4.37895,4.48272,4.09312,0.233683961159,0.418610656526,0.347705382315,1.02326762676,0.404735994339,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227124,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0202477533753,0.0106721723854,78169.65625,149761.921875,63887.7851562,176,256,256,3.02038991338,9.08836480509,10.6610771547,19.8744767456,1.00000321865,1.0,1.0,228.005783081,86.459197998,152.957687378,255.483413696,87.7716094971,39.9951992035,38.1001876831,83.2516242981,354.18727417,142.241775513,264.87849884,370.24770813,80.6539154053,32.0830307007,72.5341873169,93.3155899048,0.594113054258
sub-10871,0,0,0.522980093956,1.09853732586,0.503600983933,420.268188477,3.11918,3.15272,3.3562,2.86805,0.152346130645,0.421506596478,0.426147272878,0.999948263168,0.434518396854,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123227557,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00186434382404,0.00192743317149,81262.78125,161683.65625,69595.1015625,176,256,256,2.03416874592,8.76229185551,9.22393289648,16.875338088,1.0,1.0,1.0,285.800262451,94.1730422974,177.135528564,308.873840332,124.0,32.0,25.2000007629,80.3601150513,431.0,166.379898071,305.0,448.0,93.8368682861,44.7816123962,85.4212799072,115.463630676,0.636363636364
